2160,3978,-7430,-9,-1822,-3556,-7021,6951,3064,7505,9448,-1930
8196,156,5125,6496,-8862,2081,5293,-7925,-5989,-1172,-6480,-2846
-1114,4105,-1722,4458,5797,-3965,-4002,4196,-1903,-5393,1469,-5205
4804,8542,6992,976,8592,6886,-3986,-5585,5632,657,8768,5588
7387,-1623,-9969,4488,1223,-8088,6243,8922,-7393,2450,6411,-1373
7580,4610,-2342,-3724,-790,2568,-1710,-5192,9453,-165,7140,-7973
-4624,8264,8244,7751,-693,4411,-3050,-5875,-7367,4127,-57,7597
-6346,-9987,-7472,-862,8576,2629,2793,-8438,852,-8143,2947,-5711
1256,-7710,-5187,9188,-3360,4323,3849,2271,7102,431,9308,9508
-4843,-609,-1205,-5452,303,3765,8659,6949,2750,6149,9513,-4209
2824,-4137,2782,2304,-2791,5793,-175,-3537,1904,9351,3374,-1649
9983,8195,-8755,9235,9384,-2336,1048,5068,-2882,-513,-5358,-632
3590,-6012,-1368,-6565,-7182,3272,8980,-3396,4414,3740,-4531,-4999
-9643,1423,-9511,-972,3920,-299,-7862,474,221,-9623,8218,-3893
-912,-832,2629,-1671,9636,-4842,5830,-715,-65,-3539,-150,-5897
-5856,-4647,2207,-6985,5576,-4016,4963,-2174,-5152,5459,-9349,1010
4271,7924,-1005,7559,-4289,2687,-959,8397,886,1394,-3017,-9632
8916,-7784,-6460,235,7729,5672,-6596,-4458,5641,-9161,5516,6445
-7199,6959,3561,559,1236,2941,7762,-1428,-6930,5685,-8180,1747
6040,-6481,9923,6263,-8237,6761,5324,2155,-6102,-1393,-7266,-5908
-5548,-2639,-88,5954,-3408,-4117,3937,-8229,-4056,-7516,3174,-3019
7634,-1988,-2093,-7092,-9655,-4524,-5572,-9006,-8862,-7944,2732,703
-40,-5647,3028,-1565,-1616,-9186,-8839,7619,-2524,2788,-8458,-2715
3674,2912,7957,7766,-1476,4466,4974,5516,-7729,-2129,-2618,4473
6519,2158,-5987,-5304,-4928,-1607,8918,1450,9393,3511,8944,9102
-1444,-8093,-8166,-3162,-3192,-9947,-5941,-6620,1287,-6891,-2087,-904
4042,-2377,-5304,3419,9568,-7229,2109,1059,4193,-7725,7612,-5213
-3737,2431,4934,-9564,6434,-5580,2555,211,-9027,-3196,-7487,-8338
-1972,-2498,-4149,-9245,-8178,4133,3694,-7270,-5873,-4945,-2890,1981
-3112,7408,-4819,3920,1129,-2674,-3044,-4249,4159,-8731,8524,448
7872,-772,3821,-4354,9827,-9944,5341,4617,-5637,6896,7374,8151
7002,-4083,-9863,5721,-9787,-861,9220,-6806,-9284,3725,-8666,783
667,7688,-831,-5945,447,-2108,1274,-5077,-1283,-4635,9132,6546
-4373,970,-8876,4594,-2484,1316,-9102,-8201,-717,4684,4476,3333
4162,-6983,7509,1702,-6729,-3889,7396,9543,-9953,9535,-1234,1350
-7534,8543,-242,-3900,-8586,-5703,-2279,815,-1921,-3668,6736,-2218
957,2632,5389,6129,-1659,-1669,-6920,-9515,9643,-3297,5730,-8146
159,-6258,8260,-3999,2706,4741,7635,9172,1283,-4181,-1095,-9121
-1326,5453,-6108,-1382,-1692,8028,1290,-2233,7602,-8584,-4723,-8377
4172,-7480,-597,-7005,9125,7437,9522,3793,5668,-8100,-7733,7472
-5209,-6322,3696,3224,1201,-6470,-6765,-4815,5661,9729,-6221,-8962
8320,-8295,-2431,-3881,-6991,-3025,1086,-2426,-3300,3995,-6344,-3260
-2037,-387,1416,8800,9762,-4836,-3069,-1869,-6910,-6254,-8883,-4610
1215,-2032,-6781,-46,541,6175,7194,-2315,-4213,-6745,5703,8141
-9397,-8539,5641,-9335,80,-1490,-8811,8423,3178,9602,-9687,-8149
1311,6732,6837,-2663,6047,7503,1102,-720,-4341,4082,587,8847
-2623,-2460,9830,-2279,6827,-2163,1444,-2141,7660,-6851,935,-269
-1369,9782,1779,5863,7562,7337,-5764,-2424,2269,-5159,8032,509
-4354,-8101,9803,-9070,-691,-6517,-6503,-9257,-7743,6108,-1911,-5640
7765,-1199,-4725,4111,107,-6178,1776,-5569,-6127,-8869,9709,4108
4020,-9752,-1526,4747,110,-908,-4708,-8110,4945,-429,-9258,7988
-3165,-3320,-2731,-1906,-4520,290,-4565,4072,-3440,9648,5915,8881
4707,-487,-6999,-8011,4245,6221,9822,4177,2663,-2282,-9479,-2143
2036,6155,-4376,5985,-9540,665,-757,-9267,-779,3766,8048,-4405
8380,6348,4030,-8502,9951,-2109,8727,3761,8412,2294,-8611,-219
6782,-811,6084,2933,3734,-4452,-1439,-6312,4793,-6120,-8708,-9941
3304,-885,6585,-2472,5079,-4858,-4390,-3985,-171,5713,9146,-6205
5204,-5972,8406,8493,-1398,-2052,691,-9948,-776,279,-5461,4371
-3526,3478,4004,4976,916,-8511,-4799,7176,-3444,-1826,-1562,-3290
8853,3598,-446,-7077,-4573,1326,-3069,-5201,-9180,-7318,7857,-4088
-8639,140,-1739,4913,-3745,-6740,6832,4913,9400,8077,4152,-4992
3282,4156,-4098,-8483,379,9821,-6801,-3872,6761,5694,5089,-5852
-3650,1544,-8777,6344,-9357,6308,2828,-2359,7606,-787,3009,164
-8440,5684,1592,-5012,7080,-1204,5716,-4612,5390,2072,-7078,1555
-3813,518,886,-1579,-4412,9912,-7502,-94,6900,4268,7132,4871
-6604,-6077,9101,-9989,-6066,1155,-6095,9808,-4105,6173,-8503,2068
7100,-4394,5574,8378,-723,-961,5553,5768,9798,4045,5897,-3858
5536,-5432,1567,2060,-964,-8665,-4403,6364,6660,1418,-3701,-5926
-744,366,-5819,4977,8571,-384,7172,2038,-3592,2155,-8153,3684
7919,8171,5881,-8023,-3767,-9226,-866,-2676,-6095,-4122,-2969,-1600
6774,-4462,-5758,-7616,7147,7148,-8563,-4904,-3338,8551,6203,9545
-7951,-5224,7767,-7176,796,-6361,7588,6309,8508,4364,2822,-9633
3138,4285,8712,6227,-4275,1999,5781,8992,-1620,8468,1971,-6075
9249,8897,1937,-525,7350,-779,-1972,-8329,-3294,2040,8096,9650
-649,-431,-4050,3798,5146,-6893,-5367,-4497,9677,2903,-8479,-2485
8499,-182,-1566,9527,-8637,4106,6791,-4562,3166,7053,-703,6754
-8604,5441,-1042,-8416,5688,-5734,2353,-8896,-7784,3994,-1563,-5702
256,5608,7096,-4685,7303,7519,-9133,7787,-4007,9548,9265,6360
-6102,1254,3084,-4087,-7285,9465,3910,-9865,8482,8345,5597,-8622
8402,2921,9183,-9234,-3844,-7267,1861,-9022,-3852,-9776,8677,1276
8831,7769,-4954,3555,8051,8386,3395,3983,-4459,6022,4604,5996
-9515,-9384,8811,8755,-5000,-5212,-1976,-6097,-2441,2923,-6606,5250
-1398,9813,-247,2119,-9649,3580,-467,-8415,102,-3145,-6271,5328
-7895,7234,5245,4927,-7993,2791,5731,3911,-264,9032,8820,-5306
4241,-3007,9132,-9361,-6994,8973,-2534,-5050,-3239,-5622,-5550,-3602
-141,6296,-9578,-7602,-4984,1387,3896,6920,-2407,1989,-1222,7231
-7671,6019,-238,-4094,-5143,-8922,5086,-8732,-3372,-8131,4194,4755
3656,5144,-7960,-6396,-624,2560,9065,1183,-5409,-2318,8409,4722
-2535,9534,2355,-7169,5064,622,6317,-9478,9623,-8106,3117,-7975
191,4470,7924,-4002,1545,5701,3102,-9687,-2022,-4108,-8828,2133
857,2521,322,-2180,-9510,1474,360,3145,-1652,-9119,-3065,-272
9244,-8121,-4979,-1367,8422,-1682,-8538,4622,-15,-9215,-8555,4671
-5175,-154,-9873,-3247,8371,2790,799,-6340,421,9095,-1469,4309
5165,-9018,3935,8694,-3914,7504,3589,-6953,-5648,-5613,2267,-8936
2941,5790,3937,-1418,6482,-7225,-7473,-9230,2385,1673,-868,-7681
7708,3494,9088,9083,6770,2452,4736,-6612,1322,-9767,8699,9964
-5504,-7143,4302,-6732,-8224,-7594,-8843,-5482,-5952,2002,9773,6115
-543,-278,5282,4599,-4091,2385,-4755,-6909,3104,-823,-2856,6412
-2855,-3890,7587,-8312,-2885,-7735,-8637,-9725,-2753,9629,-986,7264
-4641,-4947,-1971,-7563,9415,900,-2900,3898,4693,1177,1101,-213
763,-2369,4744,-7140,-4958,-6972,5069,8442,-9610,-140,4126,-10000
4050,8138,8883,-1299,-2490,757,9982,-2472,402,-725,6921,8737
-4964,-6703,-4371,-4118,8655,-4421,4540,-9234,-7620,3148,-5614,7376
-7632,26,3775,628,1880,7525,-1595,8317,-4716,8618,9052,-2287
-5263,-7039,4439,4481,6304,3819,-7419,180,5926,5680,3496,8884
656,6507,-9483,8100,-9472,4292,-9867,4960,-6116,4872,7295,-9744
-8630,-5796,-200,6673,606,-7642,-2184,5990,4463,-1610,7647,1910
-687,1133,703,9450,-2113,2194,5720,-1353,2820,-3966,-1561,6734
-2960,-9727,1208,6715,6931,4093,3393,1588,-6312,8065,-5830,6821
-8173,-2161,8875,-5319,-740,-4637,-1938,-1002,4270,792,-1747,9943
8005,9560,-5825,3155,-5332,-8514,-3207,9722,-2496,-6947,5906,9805
4697,-7009,6522,5603,6076,6549,-5406,-1794,-2381,3255,5249,-3920
2393,2227,7970,8773,3099,-2233,1213,-3970,2735,9254,-2422,-3963
754,167,-4381,6488,8389,-4590,7887,-5397,8211,9805,-5320,-8322
-2454,-257,-7355,9865,-2650,9483,630,-3756,-2498,8577,-2878,4917
-5274,-923,2801,2767,192,3719,742,-4913,-891,-3607,3194,9848
547,4619,6905,-6682,-5402,-4025,9032,8443,3781,9061,3017,-3854
-6606,4050,9572,8056,5938,-7809,1666,-1284,4353,3890,-9704,4594
9180,6527,5634,-3802,713,3471,-1396,-5509,-8718,4400,1298,2858
9140,7770,5560,-2893,-4051,-650,3189,-7118,8861,5820,-8704,4225
1897,-1561,-5041,2443,1009,-1987,2367,-8430,7132,2415,5743,-1103
-3117,292,6673,182,7629,956,7928,-2740,7729,5944,1482,9394
3058,5347,1473,1920,-6583,-8794,9659,-7491,-7801,8891,-7206,1478
4579,3026,8767,3649,8973,7979,5815,1210,-7356,8051,-5991,-9725
-4561,2218,302,-8114,-4137,-1347,-6820,-2362,-9680,-9242,-7172,8012
-9261,-8755,-918,-1793,8745,327,-1721,8613,3545,9840,-3411,345
7976,465,1226,-9900,2401,8491,9784,-4410,-7729,-175,-4946,-6114
3269,-5951,-2523,-9846,-4440,570,1936,1889,4942,-57,-3212,-6097
-5893,5613,4417,-4805,9456,1574,5676,4376,6202,4507,-2415,420
-3499,5958,4729,-3063,-5401,8336,-6672,4673,4033,7514,-5722,-6333
1471,-6383,-3419,-8406,-8246,-3762,7731,-3769,-5319,-9497,269,-2002
1311,-2465,737,8942,-576,3445,9007,-9347,-3816,-2853,1921,681
-3549,8711,-532,-1894,8128,2993,7225,-3244,-4201,-9168,-7573,-5922
-7756,745,2692,7903,3324,-3528,3312,4578,-8768,8704,-4227,3800
-1620,7103,3653,-8868,-6382,-3023,7587,9411,2294,-5063,-1699,4766
6996,5114,-4738,-3440,-5900,7132,158,-8882,3841,9280,-8751,-5446
-7576,-702,4034,5146,4878,-3143,3874,7099,8991,-3291,-4992,728
-9514,8960,8686,7591,-3178,-8607,-8607,3490,8680,6176,3352,4859
-4460,6109,4659,-9954,-3080,356,-6431,5917,3040,-6237,-5947,-2270
-9583,338,8600,8316,9420,3225,-1500,-3966,-2236,8324,-6446,-3696
4030,-1910,-7993,-7708,-7511,4456,-4597,275,7120,-2640,1113,5526
5292,-2649,-5644,4598,6122,3054,4576,759,1037,8336,-3023,359
-9995,6178,4771,-6086,8599,-1468,196,-656,-2290,6956,-2323,6109
-2016,4341,8909,-9517,8476,-3009,9500,3983,-4057,-5244,-5264,3830
1735,-5452,-5125,6467,4912,8093,5735,-9175,-8056,-2409,-6337,-7649
2273,9616,8693,-5225,-5737,2816,-6481,9082,-4985,1020,8119,3997
-7059,3990,3214,247,-9233,-5842,-6744,-6705,-2929,-7888,2980,929
6077,-4681,8579,5496,-6285,7141,8674,-7030,-9969,679,2543,-4604
-7063,-870,-6348,131,-2218,5932,7164,-8596,-6106,2103,-815,-4920
-8420,-9333,3855,1291,-2151,-8592,-3553,-9383,5420,2512,5306,1526
-5937,-7715,-3119,9368,-8458,-8910,-3397,7272,3936,-2309,5239,1283
2257,-9623,5064,-2788,6440,-9701,5122,2374,-3817,3948,-4025,9945
5078,-2366,-6564,-5762,3897,6172,-6666,-8127,-6865,-4993,6417,-2950
7964,3539,-920,2317,-5002,7109,8310,2664,4532,8403,-4615,5804
-2380,-3341,-794,-8251,-3275,9783,-7183,6765,809,-9471,-9777,-7705
7449,2054,-7779,6356,-5256,-86,-7120,3535,8775,1142,-3497,-5394
295,141,525,-8766,-3418,-6403,4370,5971,158,-5267,-7544,-2883
-9612,-5014,-8472,8437,6409,9890,5341,-2574,262,4022,-3408,1920
7253,-2239,-9619,-731,3439,-8425,6927,9694,-9881,-6339,8389,-7008
304,5845,-9953,6646,5683,243,405,-9224,4209,-1863,6204,7748
-2301,-4544,-6074,6471,9922,-3030,-3928,5421,-8207,-8961,-5588,9141
-4518,-5713,-2538,8578,-1499,9351,3105,775,8250,-211,-666,-7965
3397,-6441,7672,-5579,1915,2545,1789,-8408,1641,841,1303,429
-273,-1266,2930,-4171,8781,5193,2063,588,3843,4491,-2767,-5449
-9179,-4366,-712,-7972,9798,-3701,8821,4845,-2670,-5901,6603,-5581
7733,-3575,-3243,-77,7726,7802,2217,-3450,821,-3417,1590,7426
1531,5033,729,-118,-3801,7705,-9347,-687,1168,6902,3350,8056
-9452,-1599,-5481,5696,7053,-9234,1192,6540,-7505,-2525,-5947,9465
-306,7021,-366,-3583,-5811,-7790,-953,-3749,-7114,5056,-311,4020
-137,-1445,-255,2135,-2894,7868,9951,1891,-8239,-7803,7270,16
-5992,3928,-7111,6791,-8247,9010,1731,-931,-6098,719,-6862,-4743
1741,1665,409,9527,-6038,3812,4684,-7443,-8641,-8229,9698,-4439
-2112,4093,5125,8714,-8886,3218,-2410,3209,-6146,6649,3112,-5610
8370,4040,1058,4969,-8604,5859,560,5637,9500,-8194,-7655,-8074
-6547,-1410,2291,-5848,-7951,2554,1169,3368,-9400,-6482,4158,6177
9985,8543,6786,7030,2565,-8788,1481,-5088,932,-7642,6058,-8623
-6688,-6874,-3009,4742,6135,6556,5321,-2119,-8061,679,5748,-6175
2281,7826,-7091,-2051,4287,2965,1583,2365,5212,-9871,-8820,191
4226,-2702,-2118,-5626,4460,6332,-3792,-3131,9279,319,3596,-6487
-4145,-4701,-5167,-4724,-6727,1047,475,-5271,-7973,6381,-3737,-3911
-1368,-2020,-4675,9494,-4549,-410,4792,-1864,-6917,-5444,-7209,-4590
-5803,6581,9845,876,-2596,-4494,5577,8186,-9164,-9049,-1177,1720
-355,-2198,5917,7401,492,-2915,7261,-3500,5556,-3844,8435,-4077
5917,6304,-1319,-3,6777,5509,2601,1510,-1358,519,6504,-1449
-2679,-3212,5265,-6136,1438,1277,-3137,-8476,-5267,5479,-2133,-9974
-5385,-9627,4899,-9671,-8489,7039,-8806,9531,-9460,-8407,-3950,-4406
-5229,-3254,6376,8147,-7635,8889,985,-5781,-9357,-2250,-9078,-404
-8093,1132,381,5281,9300,-5866,2039,1402,5726,-7635,3565,-8576
-4798,8043,5661,-3330,8947,-2836,4180,-4739,6672,9705,-7202,3104
8691,-8836,3799,-5557,8247,9944,-6998,419,5459,-2854,-6966,-551
6707,-1531,6997,-8260,-5538,3233,-4915,6468,-5059,-689,-9181,-9796
2075,9786,-1945,3783,-7731,-1077,5612,-1195,-7595,469,-2256,7643
-8002,-730,-1603,8926,8209,-181,1737,6933,-3727,2337,-7937,2983
2959,7323,-3009,-7340,5742,-5257,-700,2195,-9227,-6667,666,3039
-6371,9182,716,-4869,-3820,3667,-3920,-5596,7254,1268,-7307,-4973
1446,1940,-7585,7748,381,2258,8193,-2423,1170,-5185,-423,-5810
-5199,6768,3752,2275,-8103,-3129,-5324,7703,-6099,2143,-8343,-7997
7762,1017,-2303,-9409,-899,-1491,3455,-7823,-2411,-1895,-5236,2351
-6074,-5374,-2728,6664,-9022,4195,9945,-8788,-4344,-6787,-7091,-4899
5821,4480,6242,-5845,8696,-9907,-360,344,-4198,-736,-5621,-2874
-2488,-3185,-3597,6542,5736,-4391,1445,2107,1044,9869,-9729,-9280
-3543,9063,-7249,9780,-1660,3321,8104,2290,-8705,9703,-6434,4774
-6728,-1142,2153,1681,8006,-4630,-3110,-842,5554,-4761,8519,4924
-1031,8933,7722,-2405,-7892,-7047,1988,4871,-6349,9262,2777,6696
-8451,-1280,-1353,-92,8654,2376,3472,-5260,-5148,7804,-661,-3957
1504,8779,4104,7368,-250,-6108,1946,4220,-9108,8480,463,-775
6530,583,3883,-4500,-1163,9078,-5441,4897,3761,7265,7837,-5309
7774,-4388,-5935,613,3891,-7981,-3082,5315,-8623,-9141,-245,-813
-5080,8987,-4800,-1389,9157,9990,-4174,-8267,3525,78,-7902,-3317
-4701,1161,-947,-6890,-2064,-3381,-9188,9586,3525,656,1966,-2014
3740,6897,-679,-5503,-4011,-2681,3390,5657,7085,-5670,495,1765
757,-9842,-5619,692,-8659,6039,171,-5091,941,-4357,4118,-3646
449,572,-3667,430,6261,-3881,-3841,-6066,4814,-8715,-180,-9640
4675,764,-8966,-2821,-3706,1477,8205,-6813,7009,4194,6703,-413
-8313,5131,3704,9226,-3609,8933,-5021,9231,-5372,-5041,-4395,4326
5510,-9880,2004,-8858,-8757,-2900,-9120,-3367,1206,-6810,-1430,7359
-7488,-1667,-6905,-8942,-7906,-483,7525,-5381,4896,-3166,-1020,-3432
-4690,-7730,-8576,313,-8250,5182,5146,6497,6869,-4241,9400,8330
-8501,4655,-1425,3812,-8430,8679,7975,-7582,6564,-1082,-3668,4887
5348,6974,-6178,5638,-180,-3729,9941,6970,-7898,7489,-3218,-6620
-1697,-45,2127,1797,5383,-6719,4928,6864,1902,-3016,1430,7689
-6120,573,-1695,4321,-2509,1961,4870,-6733,-6914,3938,-9751,9704
4495,-6561,-8373,-7556,6790,-8293,-8979,-7086,-1541,-6959,3524,2677
3757,5773,1978,2354,-5887,-512,-7388,6172,9749,-2289,-5231,-9803
-5716,8790,8354,-9007,6203,7594,8806,2703,718,-8971,-9373,-6640
-8364,-7945,3455,-3796,-1694,5956,-6217,-4233,4894,8207,-3155,1506
2809,-5872,-6599,2114,-69,3771,-8838,2921,249,-8717,4999,-9337
-1168,-1796,-804,-3721,4798,3186,-5812,-3205,292,3507,6319,-2041
3461,-6530,-4910,-9807,-8842,2038,-9703,-3160,-5469,-8059,-4812,-4499
3032,6323,-5097,-254,-1233,-863,-3466,-4362,-1769,-749,9869,9135
4550,-7998,-31,-1747,-3698,5150,-2300,1401,-3343,5220,6634,-9203
-2421,-744,6237,8445,2402,-4302,-9508,-6365,3099,-6734,5038,1287
5741,568,-5984,-6920,-6122,5165,9311,6310,-4488,2545,5504,8162
5027,3414,-9409,-6507,3125,6355,-647,6760,3839,4136,-1756,5631
484,6286,6680,-4227,525,299,3977,-4032,-8650,1688,-9494,3471
6320,8499,7151,3241,-2852,6444,-3372,-1861,-4989,1377,-5173,-5667
-5101,-9578,-3581,-4936,5896,7182,-5028,7892,-5720,-8482,7133,2362
-3156,-6237,-4662,-8774,7279,-300,-1616,2113,-5885,-2581,3253,-8338
9835,-9789,2338,-5879,272,-5788,7180,4323,6886,-9759,6970,-7966
-4683,1385,-3036,7595,9489,7974,1304,-7000,8445,5100,8159,1428
-6050,7534,6785,9983,-6072,-3091,-3574,7710,-3196,-922,-8176,4605
6473,1649,4263,589,-2087,3828,-2476,3340,-2845,-9525,1314,-4692
-9935,6050,-6374,8072,1430,-2069,7792,-391,1332,91,7547,6406
-8113,8011,-9842,-5893,2355,-3458,-1090,4351,-1822,827,7925,-8087
8883,1390,-7905,-8447,-5162,-271,3892,6631,8664,-607,-490,9511
9522,-5667,-9807,-4122,-3526,-3337,-5500,-2015,-1047,8783,540,9268
-326,-7368,-115,-2583,9108,875,4895,-7394,-3396,3931,7063,-1587
877,4939,6670,-420,5222,-1434,-2619,6336,8706,-3948,-6910,4032
4480,-6120,9040,5886,5397,-2560,593,6479,-5032,-8681,7421,-434
-4654,-1149,3721,2620,2326,6587,8700,-7078,-1785,2191,1586,5807
5655,-983,6052,3503,6553,3754,-5534,4423,-4379,-172,-2188,-2748
722,-9347,3263,-4490,-3024,-7825,-9958,9162,2687,-2206,-5715,-6429
8627,8523,-7566,8230,3654,5597,-334,-2103,-2418,2919,7273,-96
-6857,6699,176,-4473,-4757,-6749,-3176,-6042,-8889,-1373,-498,-4527
-6434,-8534,-4903,9708,-3391,4687,8558,-2629,-3810,8745,7116,-3622
7614,-2805,2421,2191,4620,7747,-9521,5911,-134,-8871,835,-2623
-7723,-3936,7619,-8005,-8437,-2742,-789,-6257,-1989,-2458,6084,2131
-6779,-9593,-2060,-3218,-784,-8874,-4131,615,6508,-29,4189,-6178
-2545,-6306,-79,-9,-1579,-6281,-2642,4968,9173,-6329,-6007,-5515
-7790,-2276,-5715,-6254,-1861,2499,4365,8310,-4566,6211,487,-7931
-7343,6551,2697,3730,-9524,9669,-516,-2283,1174,6452,-2816,-6555
3446,2691,-5282,-3397,5673,736,-6960,823,-1471,1907,3531,6729
8948,-2218,-1025,-7131,-5619,8199,5355,-8053,3856,5281,-3081,2471
83,-1230,2624,-6381,-1454,-9553,7660,-1182,-6826,155,-6087,9260
67,-7846,-6314,4155,171,8942,-5348,8148,6007,-583,1769,7468
-7530,646,-9917,7408,2628,3180,7881,-5578,3124,-7009,-5149,-1904
9162,-9038,-1453,6062,5024,-2292,9157,-2675,-2077,9379,-4568,-2015
-7141,-9080,8944,621,-9678,-9170,4140,-9184,8987,-2460,-8356,-1595
-9241,8424,-8908,-3342,-4800,-1227,-3575,3093,7325,-9621,-8334,2393
902,3638,2098,-6218,2444,-1284,-8000,-2090,8601,-1813,9445,4177
6708,-1807,-3143,7506,-7245,-9083,6114,3576,2436,9137,-2548,4665
-6163,-8409,8676,-8968,5731,-4758,-874,-480,-5165,-7048,-9826,3194
5657,5047,4517,5294,3684,-6669,7703,-831,-9295,-4077,-3255,-2370
-5723,4301,-998,-7736,-3836,2354,-8815,-3110,-5712,-7978,7611,-9412
-788,5759,-2379,1522,126,-2589,-8517,-3771,8403,8204,3152,-708
4704,1158,5041,7810,-8128,-5947,-1559,-6308,-8577,-8193,8685,-9407
-9789,3293,-6702,6334,9219,40,4630,4570,3717,9123,-1302,-3571
333,5940,-7805,8707,306,5011,-9187,-4083,8217,-3053,-4910,-9774
-7894,-6539,208,2313,8104,-8806,1016,9222,-6693,-7298,8169,7582
4980,-3281,920,7142,9682,9713,-5401,6759,-2753,6390,-6473,-787
2897,3246,8275,1428,4734,-7772,-4603,7508,1205,3673,-4652,-2795
4836,-1804,-4322,460,-748,-4740,-1807,-6843,-5637,6219,7082,8117
8682,-3143,-9809,-714,-2699,1403,1818,-9466,2960,6512,-7955,-9866
776,1194,-8886,9443,-2410,3690,-3038,9921,-7548,-3379,-7731,-4876
-7680,5969,-3254,1851,5311,4090,-6385,-4677,9239,4237,-3975,4263
8188,-1710,-2823,-7284,-9030,-9056,-2623,-562,1097,-4245,-9579,1041
1567,8161,-6162,1665,-8036,5166,8724,-3220,40,-7226,-2826,-7298
4671,-6435,-4250,7726,-8329,-4114,908,-5524,7526,-4884,3982,-2861
-6145,8075,3588,2088,4291,-4973,-8380,-2756,-6535,7099,-9287,-4162
8973,9189,-4934,-3891,-6935,-9165,1917,7061,6838,8921,2289,-6842
0,4628,2465,-3046,4585,-3430,-5527,7013,2585,8550,-712,1213
-6051,5504,5269,-4602,-3785,-8652,7646,-4130,-6230,-7479,1274,604
-4054,-948,5499,5703,1140,-3384,3787,-1456,-8341,-5839,7080,7235
942,-5078,-275,-2516,-2177,3367,9832,4999,7000,1515,-5652,444
-718,-7731,-4112,779,7811,-7205,-1805,5521,6497,3486,6530,2855
6945,6287,9789,3411,-864,1792,-325,4805,3759,1797,-9046,-6663
8173,-9618,-48,-4172,5569,8171,-136,-5376,1332,-7978,5116,-9037
9192,-2111,6234,9177,7088,-4085,4989,-1671,4322,-4254,5902,-3124
-8369,-8482,3646,-4671,-872,8901,7471,-9466,5869,-9065,-9293,382
-6857,-3987,-7128,-2176,2050,-3170,5803,-7257,-8740,3966,3369,-8026
-779,2562,-304,-6063,-3486,-4029,3343,4414,-3107,-3339,-5047,-109
3207,1788,-3223,4391,6040,-3703,-8064,5391,58,-8467,-246,3956
6879,-2330,4770,-6412,9172,799,-7774,-5337,8837,-5095,-5325,-1202
3737,-9180,-2395,-1730,8052,-2716,7011,-9924,-6564,3876,1414,7321
661,-9132,8226,2486,-8779,-7313,-4782,6673,-940,-6343,52,-6528
-4809,-4706,-9249,-7547,-4634,-4837,-2060,1055,-1830,-7888,-2084,3770
4992,8364,-2441,572,70,-6193,-6604,-9633,3435,-26,9689,7171
-5398,-7126,-9203,-8751,9004,2754,-5768,-6921,5499,2844,3696,2517
4855,6642,691,2974,-3466,-2862,-1897,-2300,3745,970,3249,3752
-761,6797,-3580,-1155,-9038,-1849,6703,7456,-7489,3363,-6968,-7945
1794,6839,6270,3452,3465,-7588,-4363,8572,3330,-5885,-5392,758
-3578,8889,747,140,3734,9618,-2935,8520,-1298,-7345,-5418,-2493
-7945,4462,8281,-4073,-3356,9775,1148,-7491,216,671,527,5451
7737,-8669,3010,4469,-1486,4595,-6205,-864,4729,-7596,-8020,8784
1244,-2009,-6803,-9094,-7020,2437,-4059,-9574,7480,-1050,-7002,-69
8824,-5090,2589,4759,-6570,603,-7825,8481,9759,9775,355,-4465
-3259,8060,4731,4319,9076,1590,-1914,-975,3216,9154,-8559,6371
-7209,7739,3954,3401,-593,-1240,2491,-9753,3074,9966,7263,328
-89,1414,2586,7828,1268,-6557,-1135,3502,-2479,-6550,3020,5508
1619,5199,9273,-5684,-7187,8029,-191,5696,-9320,8321,4340,-9508
-8963,-2593,-6031,-7083,-3063,-3590,-2640,-9306,8006,6,3983,-5704
-3471,-9644,-5110,-8636,-3462,7962,9259,8706,-5644,7260,-3765,-1159
8710,-1596,-6594,6378,-8733,8622,2862,482,6222,9879,-4978,9689
-9031,-4893,-4996,1976,-8826,9457,7419,-7453,4222,-7535,-8373,3067
-1599,-8478,6492,6034,-8129,-1882,-2241,-1742,-7381,487,6590,8955
4542,4864,-2019,724,3067,7052,-8381,1213,-1232,872,-968,-996
-8201,1050,-8067,7624,8218,9721,-2427,-2342,-2383,-3962,-1612,6953
-5437,-5350,9749,7906,1210,8745,-6338,9044,-3652,-8796,-8901,1688
-9960,-2094,952,5611,-6746,4998,-8207,5974,-2830,-1491,1620,6121
3279,-4346,-6057,-5513,6297,6808,7665,6824,6862,-3719,1174,4801
5506,-3061,5310,-6915,-3439,-4522,5009,8927,-3517,8802,-8452,395
9225,-6743,-8100,-3902,-3846,6047,-4763,-4312,1337,5286,-1177,8761
-2813,-9441,-48,6844,238,7931,-8857,-4380,3951,-5553,5769,7960
-3380,6806,-4195,-3335,4038,5082,7482,7225,3268,398,-9067,7545
1925,918,146,-9025,1320,8351,6006,1212,-2190,8143,-165,4897
-7225,-2479,-6358,-2438,-1592,9723,2987,-6233,-5270,7229,-5529,4271
-7758,-4830,3675,5823,8108,-4239,7596,-6983,-7302,-9573,-5412,5355
-6301,2553,1485,9737,-4020,3443,7898,-2336,8936,1122,4288,-8503
-4044,1053,3329,-9601,837,-9996,-9370,-7298,-9219,-7493,5934,9941
-3673,-6714,-8535,4870,-4791,8388,-3530,-8483,-5795,-1408,1072,7843
9001,3928,5199,5764,-4841,2982,3211,1678,8772,4274,5880,-5156
-7696,-956,2147,-1388,-5518,-122,6033,-7649,-416,-8571,-7160,1088
